Numero_BFS;Data_Vistoria;Data_Fiscalizacao;Status;Fiscal;Contratada;Regionaal;Tipo_Servico;Qtd_Inspecoes;Endereco;Coordenadas_Aceite;Coordenadas_Resposta;Coordenadas_Vistoria
6506;20/10/2025 10:24:27;20/10/2025 10:22:12;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Leite de Morais, 38 - Santana, São Paulo - SP, 02034-020, Brasil;;-23,5032566,-46,6263761;-23.502945581142928,-46.62613957645297
6518;20/10/2025 10:29:03;20/10/2025 10:26:49;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Salete, 182 - Santana, São Paulo - SP, 02016-001, Brasil;;-23,5024677,-46,6272793;-23.502359835766597,-46.62718049020581
6548;20/10/2025 10:36:49;20/10/2025 10:35:18;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;R. Caldas de Monção, 11 - Lauzane Paulista, São Paulo - SP, 02441-040, Brasil;;-23,4738285,-46,6412384;-23.4738146,-46.6411798
6550;20/10/2025 10:37:18;20/10/2025 10:34:00;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;R. Carlos Escobar, 48 - Santana, São Paulo - SP, 02013-050, Brasil;;-23,5031044,-46,6349827;-23.50297000698015,-46.63494958835508
6579;20/10/2025 10:46:26;20/10/2025 10:44:01;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;Av. Braz Leme, 382 - Santana, São Paulo - SP, 02511-000, Brasil;;-23,5034812,-46,6393936;-23.50373472567358,-46.63914401614328
6607;20/10/2025 11:06:59;20/10/2025 11:02:33;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Cap. Francisco Lipi, 454 - Vila Dom Pedro II, São Paulo - SP, 02243-000, Brasil;;-23,4913,-46,6054783;-23.4912977590778,-46.60573619481673
6998;21/10/2025 08:55:28;21/10/2025 08:54:07;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Águas de São Pedro, 552 - Vila Pauliceia, São Paulo - SP, 02302-070, Brasil;;-23,4879897,-46,611268;-23.487589604451603,-46.6115030429694
7010;21/10/2025 09:05:13;21/10/2025 09:04:00;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Parque Domingos Luís, 135 - Jardim São Paulo, São Paulo - SP, 02043-081, Brasil;;-23,4911596,-46,6169517;-23.4911265,-46.6169191
7026;21/10/2025 09:19:46;21/10/2025 09:18:02;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 611 - Tucuruvi, São Paulo - SP, 02305-001, Brasil;;-23,4805265,-46,6061416;-23.48061551658796,-46.60585114949087
7049;21/10/2025 09:29:33;21/10/2025 09:28:44;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Mazzei, 54 - Vila Mazzei, São Paulo - SP, 02310-000, Brasil;;-23,479009,-46,6074999;-23.479176066666945,-46.60757947119292
7080;21/10/2025 09:47:28;21/10/2025 09:45:49;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Jerônima Dias, 113 - Santana, São Paulo - SP, 02407-000, Brasil;;-23,4865501,-46,6240973;-23.4864139,-46.6240549
7086;21/10/2025 09:53:12;21/10/2025 09:51:53;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Padre Agostinho Poncet, 345 - Mandaqui, São Paulo - SP, 02408-040, Brasil;;-23,4829773,-46,6264211;-23.482918871041772,-46.62659171503799
7096;21/10/2025 10:27:45;21/10/2025 10:26:25;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;;;-23,4748683,-46,6359911;-23.4737404,-46.6384937
7100;21/10/2025 10:39:32;21/10/2025 10:38:36;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;;;-23,474175,-46,6385061;-23.4741453,-46.6386051
7220;21/10/2025 15:05:24;21/10/2025 14:59:20;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Manuel de Moura, 100 - Vila Gustavo, São Paulo - SP, 02266-100, Brasil;;-23,474426,-46,5945803;-23.4742771,-46.5947338
7224;21/10/2025 15:16:16;21/10/2025 15:12:02;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Murilo Furtado, 786 - Parque Vitoria, São Paulo - SP, 02270-000, Brasil;;-23,4698683,-46,5922867;-23.469777614978952,-46.59241505003744
7227;21/10/2025 15:27:42;21/10/2025 15:25:03;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Viela da Terceira Comunidade, 3 - Vila Mazzei, São Paulo - SP, 02240-000, Brasil;;-23,4764599,-46,6010468;-23.476900237765594,-46.60100252272784
7230;21/10/2025 16:35:31;21/10/2025 16:33:39;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;R. Eduardo Vicente Nasser, 515 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;;;-23.467201453396,-46.6104871028867
7285;22/10/2025 08:49:46;22/10/2025 08:48:28;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Monte Belo, 18 - Parada Inglesa, São Paulo - SP, 02302-110, Brasil;;-23,4852,-46,6123367;-23.4851719,-46.6122475
7291;22/10/2025 08:53:12;22/10/2025 08:51:04;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 161 - Tucuruvi, São Paulo - SP, 02305-000, Brasil;;-23,4783437,-46,6093008;-23.478255266222718,-46.60933874929778
7304;22/10/2025 09:04:46;22/10/2025 09:02:46;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Guapira, 20 - Tucuruvi, São Paulo - SP, 02265-000, Brasil;;-23,4816188,-46,6019405;-23.481807971620373,-46.601939404000284
7333;22/10/2025 09:29:35;22/10/2025 09:21:31;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Antônio Assumpção, 64 - Parada Inglesa, São Paulo - SP, 02248-040, Brasil;;-23,4828729,-46,5992047;-23.482926551483015,-46.59936061340086
7362;22/10/2025 10:32:46;22/10/2025 10:31:26;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;R. Emídio Carbonari, 19 - Conj. Res. Santa Terezinha, São Paulo - SP, 02419-030, Brasil;;-23,4772302,-46,6412251;-23.4772517,-46.6412301
7392;22/10/2025 11:03:09;22/10/2025 11:02:07;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Gen. Nestor Passos, 384 - Jardim Paraíso, São Paulo - SP, 02417-140, Brasil;;-23,4762932,-46,6273426;-23.476267873320612,-46.62738274773621
7493;22/10/2025 14:48:53;22/10/2025 14:46:42;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta manual de resíduos de varrição e de feiras-livres com compactador;1;R. Dr. Gabriel Piza, 513 - Santana, São Paulo - SP, 02036-011, Brasil;;-23,5021317,-46,6211833;-23.5020789,-46.6211517
7508;22/10/2025 15:33:16;22/10/2025 15:31:31;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. George Chahestian, 57 - Imirim, São Paulo - SP, 02471-120, Brasil;;-23,4815417,-46,6486817;-23.48154996590319,-46.648815132895166
7509;22/10/2025 15:36:24;22/10/2025 15:35:10;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Conselheiro Moreira de Barros, 3161 - Lauzane Paulista, São Paulo - SP, 02430-002, Brasil;;-23,481284,-46,6486271;-23.481221356583315,-46.64864855252543
7601;23/10/2025 08:54:11;23/10/2025 08:52:33;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 554 - Tucuruvi, São Paulo - SP, 02304-001, Brasil;;-23,4810314,-46,6048119;-23.480464337732585,-46.60652156568371
7622;23/10/2025 09:03:35;23/10/2025 08:58:27;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. São Nestor, 277 - Vila Mazzei, São Paulo - SP, 02308-205, Brasil;;-23,4743999,-46,6015907;-23.474485647860885,-46.601460093244555
7657;23/10/2025 09:21:43;23/10/2025 09:12:34;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Juripiranga, 31 A - Jardim Jaragua, São Paulo - SP, 08160-270, Brasil;;-23,4696539,-46,5953803;-23.46971930890775,-46.59527860699021
7746;23/10/2025 10:02:59;23/10/2025 10:00:28;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Mira Estrela, 286 - Vila Mazzei, São Paulo - SP, 02307-030, Brasil;;-23,4812728,-46,6085293;-23.481549518151702,-46.608063949123455
7833;23/10/2025 10:48:19;23/10/2025 10:41:55;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. César, 846 - Vila Bianca, São Paulo - SP, 02013-003, Brasil;;-23,5028441,-46,6320163;-23.5034288,-46.6343085
8079;24/10/2025 08:43:45;24/10/2025 08:42:41;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 659 - Tucuruvi, São Paulo - SP, 02305-001, Brasil;;-23,4806587,-46,6056731;-23.480735617183235,-46.60549838898664
8091;24/10/2025 08:51:59;24/10/2025 08:48:28;Com Irregularidades;Dilton Soares dos Espirito Santo;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;Rua Professor Fábio Fanucchi, 138 - Jardim São Paulo, São Paulo - SP, 02045-080, Brasil;;-23,4952023,-46,6174622;-23.4951993,-46.6174311
8092;24/10/2025 08:52:12;24/10/2025 08:49:50;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Mazzei, 1232b - Vila Mazzei, São Paulo - SP, 02310-001, Brasil;;-23,4718156,-46,5996136;-23.471869152901615,-46.59927062572559
8098;24/10/2025 08:55:40;24/10/2025 08:53:56;Com Irregularidades;Dilton Soares dos Espirito Santo;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;Rua Capitão Rabelo, 645 - Jardim São Paulo, São Paulo - SP, 02039-010, Brasil;;-23,4952152,-46,6174184;-23.494986458870667,-46.61765657267898
8120;24/10/2025 09:16:54;24/10/2025 09:12:55;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Guapira, 1766 - Tucuruvi, São Paulo - SP, 02265-002, Brasil;;-23,4739025,-46,5895975;-23.4734822,-46.5891083
8159;24/10/2025 09:32:15;24/10/2025 09:31:06;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Itá, 68 - Vila Santos, São Paulo - SP, 02636-030, Brasil;;-23,4559483,-46,646035;-23.4559402,-46.6461031
8169;24/10/2025 09:43:08;24/10/2025 09:42:09;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Itapé, 65 - Vila Santos, São Paulo - SP, 02636-070, Brasil;;-23,4544883,-46,6469417;-23.4544941,-46.6468996
8185;24/10/2025 09:52:13;24/10/2025 09:50:52;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Estr. Horto Florestal, 24 - Vila Pedra Branca, São Paulo - SP, 02635-010, Brasil;;-23,4589928,-46,6434275;-23.4586638,-46.6434298
8201;24/10/2025 09:57:08;24/10/2025 09:31:53;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Marechal Odylio Denys, 26 - Santana, São Paulo - SP, 02031-050, Brasil;;-23,5159562,-46,6265719;-23.51595495944888,-46.62659742177161
8221;24/10/2025 10:10:08;24/10/2025 10:08:54;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Cruzeiro do Sul, 1817e - Santana, São Paulo - SP, 02031-000, Brasil;;-23,5148627,-46,6253435;-23.514959825887804,-46.625235220769675
8236;24/10/2025 10:15:19;24/10/2025 10:14:31;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Santa Inês, 1321 - Jardim Sonia, São Paulo - SP, 02415-001, Brasil;;-23,4681504,-46,6306714;-23.4682417,-46.6307871
8253;24/10/2025 10:24:57;24/10/2025 10:23:15;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Dr. César, 886 - Santana, São Paulo - SP, 02013-003, Brasil;;-23,5032813,-46,6348245;-23.5033195617389,-46.63473193339325
8255;24/10/2025 10:26:44;24/10/2025 10:25:09;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Rua Padre Roser, 88 - Jardim Paraíso, São Paulo - SP, 02417-150, Brasil;;-23,4772592,-46,628669;-23.4772974,-46.6286592
8258;24/10/2025 10:29:43;24/10/2025 10:28:17;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;Rua Padre Roser, 89 - Jardim Paraíso, São Paulo - SP, 02417-150, Brasil;;-23,4794133,-46,6295315;-23.4773392,-46.6286871
8267;24/10/2025 10:36:06;24/10/2025 10:33:39;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Braz Leme, 2109 - Santana, São Paulo - SP, 02022-010, Brasil;;-23,504018,-46,6403792;-23.503914049014885,-46.64000942421959
8379;24/10/2025 14:38:52;24/10/2025 14:37:04;Sem Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição de pós feiras livres e Lavagem e desinfecção de vias e logradouros públicos pós feiras livres;1;R. Álvaro Gomes, 84 - Mandaqui, São Paulo - SP, 02421-010, Brasil;;;-23.4751957,-46.6323205
8387;24/10/2025 14:59:29;24/10/2025 14:58:25;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição de pós feiras livres e Lavagem e desinfecção de vias e logradouros públicos pós feiras livres;1;Av. Eng. Caetano Álvares, 99999 - Vila Vitorio Mazzei, São Paulo - SP, 02413-000, Brasil;;-23,4745016,-46,6264658;-23.4733539,-46.626478
8406;24/10/2025 15:09:48;24/10/2025 15:08:42;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição de pós feiras livres e Lavagem e desinfecção de vias e logradouros públicos pós feiras livres;1;R. Antônio Pereira de Sousa, 31 - Santana, São Paulo - SP, 02404-060, Brasil;;-23,4905086,-46,6268244;-23.4905595,-46.6264723
11325;04/11/2025 15:25:56;04/11/2025 15:24:27;Sem Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Operação dos Ecopontos;1;R. Eduardo Vicente Nasser, 515 - Barro Branco (Zona Norte), São Paulo - SP, 02344-050, Brasil;;;-23.46702371990348,-46.610228487966744
11357;04/11/2025 16:14:03;04/11/2025 16:12:22;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Viela da Terceira Comunidade, 3 - Vila Mazzei, São Paulo - SP, 02240-000, Brasil;;-23,476432,-46,6011086;-23.476772184883572,-46.60094981095433
8530;28/10/2025 08:59:49;28/10/2025 08:58:17;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Padre Roser, 18 - Jardim Paraíso, São Paulo - SP, 02417-150, Brasil;;-23,4798449,-46,6284535;-23.4777551,-46.6281848
8538;28/10/2025 09:08:20;28/10/2025 09:06:52;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Tucuruvi, 862 - Tucuruvi, São Paulo - SP, 02304-002, Brasil;;-23,4800177,-46,6022277;-23.481467530014783,-46.60365766894519
8542;28/10/2025 09:11:35;28/10/2025 09:09:15;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;Condomínio Edifício Tahiti - Rua Alfredo Zunkeller, 141 - Mandaqui, São Paulo - SP, 02421-070, Brasil;;-23,4729412,-46,6323494;-23.4731387,-46.6316207
8554;28/10/2025 09:15:35;28/10/2025 09:14:07;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Diogo de Castilho, 35 - Parque Mandaqui, São Paulo - SP, 02421-080, Brasil;;-23,4724383,-46,6328066;-23.4725643,-46.6327644
8557;28/10/2025 09:23:25;28/10/2025 09:22:43;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Dr. Antônio Maria Laet, 171 - Parada Inglesa, São Paulo - SP, 02240-000, Brasil;;-23,4798971,-46,6038587;-23.479782695203397,-46.60377224383595
8568;28/10/2025 09:39:13;28/10/2025 09:37:26;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Teodoro Alba, 263 - Parque Mandaqui, São Paulo - SP, 02422-260, Brasil;;-23,473072,-46,6386147;-23.4729057,-46.6386008
8571;28/10/2025 09:40:58;28/10/2025 09:40:17;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Judith Zumkeller, 870 - Mandaqui, São Paulo - SP, 02422-020, Brasil;;-23,4738045,-46,6386017;-23.4737677,-46.6385102
8583;28/10/2025 09:46:50;28/10/2025 09:45:39;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. José Dantas Magalhães Glória, 268 - Mandaqui, São Paulo - SP, 02421-000, Brasil;;-23,4747013,-46,6360897;-23.4747998,-46.6359291
8600;28/10/2025 09:56:25;28/10/2025 09:54:15;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Jacarapinima, 296 - Parque Mandaqui, São Paulo - SP, 02415-010, Brasil;;-23,4794158,-46,6352851;-23.4793541,-46.6353533
8702;28/10/2025 10:48:09;28/10/2025 10:47:09;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Terezinha Maria Matildes de Leão, 55 - Lauzane Paulista, São Paulo - SP, 02440-130, Brasil;;-23,4807467,-46,6480133;-23.4806076,-46.6478223
8708;28/10/2025 10:50:28;28/10/2025 10:49:29;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Terezinha Maria Matildes de Leão, 64a - Lauzane Paulista, São Paulo - SP, 02440-130, Brasil;;-23,4803817,-46,6480467;-23.4802295,-46.6479923
8968;29/10/2025 09:01:57;29/10/2025 08:56:46;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;R. Maj. Turíbio Moraes, 155 - Parque Vitoria, São Paulo - SP, 02268-030, Brasil;;-23,4693841,-46,5947623;-23.4693172,-46.5947407
8983;29/10/2025 09:09:10;29/10/2025 09:07:46;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe para varrição de praças;1;Rua Adalberto de Queiroz Telles, 218 - Jardim Sonia, São Paulo - SP, 02423-160, Brasil;;-23,4698155,-46,6334617;-23.4697902,-46.6334323
8989;29/10/2025 09:15:32;29/10/2025 09:13:06;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Filadelfo Gouveia Neto, 81 - Vila Constança, São Paulo - SP, 02256-090, Brasil;;-23,4728756,-46,5877893;-23.47288326818715,-46.58760437593306
8993;29/10/2025 09:18:55;29/10/2025 09:17:04;Com Irregularidades;José de Arimatea de Souza Almeida;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Limpeza e desobstrução de bueiros, bocas de lobo e bocas de leão;1;R. Gen. José de Almeida Botelho, 528 - Parque Mandaqui, São Paulo - SP, 02422-090, Brasil;;-23,4700275,-46,6345052;-23.4699539,-46.6345268
8995;29/10/2025 09:19:30;29/10/2025 09:17:58;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Guapira, 1835 - Vila Santa Terezinha (Zona Norte), São Paulo - SP, 02271-110, Brasil;;-23,4726542,-46,5883713;-23.47267143212688,-46.588256474552765
